trainerID,place,pokename,pokelevel,type1,type2,hp,maxhp,attack,defense,spatk,spdef,speed
6642,1,Cloyster,31,Water,Ice,83,83,75,127,68,44,59
6643,0,Goldeen,17,Water,None,48,48,33,31,23,28,32
6643,1,Goldeen,17,Water,None,48,48,33,31,23,28,32
6643,2,Tentacool,17,Water,Poison,46,46,24,23,28,45,34
6644,0,Poliwag,21,Water,None,55,55,33,29,29,29,50
6644,1,Shellder,21,Water,None,51,51,39,54,31,23,29
6644,2,Goldeen,21,Water,None,57,57,40,37,27,33,39
6644,3,Horsea,21,Water,None,51,51,29,41,41,23,37
6645,0,Poliwhirl,28,Water,None,84,84,51,51,43,43,65
6645,1,Cloyster,28,Water,Ice,76,76,68,115,62,40,54
6645,2,Seaking,28,Water,None,92,92,66,51,51,59,53
6645,3,Seadra,28,Water,None,78,78,51,68,68,40,62
6646,0,Goldeen,27,Water,None,71,71,50,47,33,41,48
6647,0,Seaking,50,Water,None,158,158,115,88,88,103,91
6648,0,Goldeen,22,Water,None,59,59,42,39,28,34,40
6648,1,Poliwag,22,Water,None,57,57,34,30,30,30,52
6648,2,Goldeen,22,Water,None,59,59,42,39,28,34,40
6649,0,Seaking,33,Water,None,107,107,77,59,59,69,61
6649,1,Goldeen,33,Water,None,84,84,61,56,39,49,58
6650,0,Seaking,28,Water,None,92,92,66,51,51,59,53
6650,1,Goldeen,28,Water,None,73,73,52,48,34,43,50
6650,2,Seaking,28,Water,None,92,92,66,51,51,59,53
6650,3,Seaking,28,Water,None,92,92,66,51,51,59,53
6651,0,Goldeen,33,Water,None,84,84,61,56,39,49,58
6651,1,Goldeen,33,Water,None,84,84,61,56,39,49,58
6651,2,Seaking,35,Water,None,113,113,82,63,63,73,65
6651,3,Seaking,35,Water,None,113,113,82,63,63,73,65
6651,4,Seaking,35,Water,None,113,113,82,63,63,73,65
6652,0,Qwilfish,49,Water,Poison,140,140,115,96,76,76,105
6652,1,Qwilfish,49,Water,Poison,140,140,115,96,76,76,105
6653,0,Magikarp,27,Water,None,57,57,20,44,22,25,57
6653,1,Magikarp,27,Water,None,57,57,20,44,22,25,57
6653,2,Magikarp,27,Water,None,57,57,20,44,22,25,57
6653,3,Magikarp,27,Water,None,57,57,20,44,22,25,57
6653,4,Magikarp,27,Water,None,57,57,20,44,22,25,57
6653,5,Magikarp,27,Water,None,57,57,20,44,22,25,57
6654,0,Magikarp,47,Water,None,92,92,31,73,36,40,97
6654,1,Magikarp,47,Water,None,92,92,31,73,36,40,97
6654,2,Magikarp,47,Water,None,92,92,31,73,36,40,97
6654,3,Magikarp,47,Water,None,92,92,31,73,36,40,97
6654,4,Magikarp,47,Water,None,92,92,31,73,36,40,97
6654,5,Magikarp,47,Water,None,92,92,31,73,36,40,97
6655,0,Magikarp,40,Water,None,80,80,27,63,31,35,83
6655,1,Gyarados,42,Water,Flying,146,146,125,86,70,104,88
6656,0,Gyarados,53,Water,Flying,182,182,156,107,87,130,109
6656,1,Gyarados,53,Water,Flying,182,182,156,107,87,130,109
6657,0,Magikarp,10,Water,None,27,27,10,19,11,12,24
6657,1,Magikarp,10,Water,None,27,27,10,19,11,12,24
6657,2,Magikarp,10,Water,None,27,27,10,19,11,12,24
6657,3,Magikarp,10,Water,None,27,27,10,19,11,12,24
6657,4,Magikarp,10,Water,None,27,27,10,19,11,12,24
6657,5,Magikarp,10,Water,None,27,27,10,19,11,12,24
6658,0,Magikarp,39,Water,None,78,78,26,61,30,34,81
6658,1,Finneon,42,Water,None,108,108,61,67,61,71,75
6658,2,Feebas,39,Water,None,78,78,30,34,26,61,81
6659,0,Goldeen,19,Water,None,52,52,37,34,25,30,35
6659,1,Barboach,19,Water,Ground,54,54,30,28,29,27,34
6660,0,Barboach,31,Water,Ground,83,83,45,42,44,41,53
6660,1,Gyarados,31,Water,Flying,111,111,93,65,53,78,66
6661,0,Gyarados,41,Water,Flying,143,143,122,84,68,101,86
6661,1,Gyarados,41,Water,Flying,143,143,122,84,68,101,86
6661,2,Remoraid,38,Water,None,88,88,68,45,68,45,68
6662,0,Magikarp,28,Water,None,59,59,20,45,23,26,59
6662,1,Finneon,30,Water,None,80,80,45,49,45,52,55
6662,2,Gyarados,32,Water,Flying,114,114,96,67,54,80,68
6663,0,Goldeen,22,Water,None,59,59,42,39,28,34,40
6663,1,Barboach,24,Water,Ground,66,66,36,34,35,33,42
6663,2,Gyarados,24,Water,Flying,88,88,73,51,42,61,52
6664,0,Magikarp,38,Water,None,76,76,26,60,30,33,79
6664,1,Gyarados,42,Water,Flying,146,146,125,86,70,104,88
6664,2,Remoraid,40,Water,None,92,92,71,47,71,47,71
6664,3,Finneon,40,Water,None,103,103,58,64,58,68,72
6665,0,Goldeen,14,Water,None,41,41,28,26,19,24,27
6666,0,Seaking,31,Water,None,101,101,73,56,56,65,58
6667,0,Seaking,55,Water,None,172,172,126,96,96,112,99
6668,0,Gyarados,21,Water,Flying,78,78,65,45,37,54,46
6669,0,Magikarp,19,Water,None,43,43,15,32,17,19,42
6669,1,Remoraid,19,Water,None,49,49,36,25,36,25,36
6669,2,Gyarados,22,Water,Flying,81,81,67,47,39,56,48
6670,0,Magikarp,26,Water,None,55,55,19,42,22,24,55
6670,1,Gyarados,31,Water,Flying,111,111,93,65,53,78,66
6670,2,Magikarp,26,Water,None,55,55,19,42,22,24,55
6670,3,Magikarp,26,Water,None,55,55,19,42,22,24,55
6670,4,Magikarp,26,Water,None,55,55,19,42,22,24,55
6671,0,Gyarados,29,Water,Flying,104,104,87,61,50,73,62
6671,1,Gyarados,29,Water,Flying,104,104,87,61,50,73,62
6672,0,Gyarados,53,Water,Flying,182,182,156,107,87,130,109
6672,1,Gyarados,53,Water,Flying,182,182,156,107,87,130,109
6673,0,Barboach,17,Water,Ground,50,50,27,25,26,25,31
6673,1,Barboach,17,Water,Ground,50,50,27,25,26,25,31
6673,2,Barboach,18,Water,Ground,52,52,28,26,28,26,33
6673,3,Shellos,20,Water,None,67,67,31,31,35,37,25
6674,0,Barboach,26,Water,Ground,71,71,39,36,38,35,45
6675,0,Magikarp,10,Water,None,27,27,10,19,11,12,24
6675,1,Goldeen,13,Water,None,39,39,27,25,18,22,26
6675,2,Magikarp,10,Water,None,27,27,10,19,11,12,24
6676,0,Magikarp,42,Water,None,83,83,28,66,32,36,87
6676,1,Gyarados,45,Water,Flying,156,156,133,92,75,111,94
6677,0,Gyarados,50,Water,Flying,173,173,148,102,83,123,104
6677,1,Gyarados,54,Water,Flying,186,186,159,109,89,132,111
6678,0,Magikarp,8,Water,None,24,24,9,16,10,11,20
6678,1,Magikarp,10,Water,None,27,27,10,19,11,12,24
6678,2,Magikarp,12,Water,None,31,31,11,22,12,14,28
6678,3,Magikarp,12,Water,None,31,31,11,22,12,14,28
6678,4,Magikarp,14,Water,None,34,34,12,25,14,15,32
6678,5,Magikarp,16,Water,None,38,38,13,28,15,17,36
6679,0,Magikarp,43,Water,None,85,85,29,67,33,37,89
6679,1,Finneon,42,Water,None,108,108,61,67,61,71,75
6679,2,Feebas,42,Water,None,83,83,32,36,28,66,87
6680,0,Barboach,33,Water,Ground,87,87,48,45,47,43,56
6680,1,Gyarados,33,Water,Flying,117,117,99,69,56,82,70
6681,0,Gyarados,43,Water,Flying,150,150,127,88,72,106,90
6681,1,Gyarados,43,Water,Flying,150,150,127,88,72,106,90
6681,2,Remoraid,40,Water,None,92,92,71,47,71,47,71
6682,0,Finneon,30,Water,None,80,80,45,49,45,52,55
6682,1,Finneon,32,Water,None,84,84,47,52,47,55,58
6682,2,Finneon,34,Water,None,89,89,50,55,50,58,62
6683,0,Goldeen,28,Water,None,73,73,52,48,34,43,50
6683,1,Gyarados,31,Water,Flying,111,111,93,65,53,78,66
6683,2,Seaking,31,Water,None,101,101,73,56,56,65,58
6684,0,Magikarp,41,Water,None,82,82,27,64,32,36,85
6684,1,Gyarados,42,Water,Flying,146,146,125,86,70,104,88
6684,2,Remoraid,41,Water,None,94,94,73,48,73,48,73
6684,3,Finneon,41,Water,None,105,105,59,65,59,69,73
6685,0,Goldeen,17,Water,None,48,48,33,31,23,28,32
6686,0,Seaking,35,Water,None,113,113,82,63,63,73,65
6687,0,Seaking,54,Water,None,169,169,123,94,94,110,97
6688,0,Goldeen,27,Water,None,71,71,50,47,33,41,48
6688,1,Goldeen,27,Water,None,71,71,50,47,33,41,48
6689,0,Gyarados,29,Water,Flying,104,104,87,61,50,73,62
6690,0,Remoraid,25,Water,None,61,61,46,31,46,31,46
6690,1,Remoraid,25,Water,None,61,61,46,31,46,31,46
6690,2,Gyarados,28,Water,Flying,101,101,85,59,48,71,60
6691,0,Remoraid,29,Water,None,69,69,53,35,53,35,53
6691,1,Gyarados,31,Water,Flying,111,111,93,65,53,78,66
6691,2,Remoraid,29,Water,None,69,69,53,35,53,35,53
6691,3,Remoraid,30,Water,None,71,71,54,36,54,36,54
6691,4,Remoraid,31,Water,None,73,73,56,37,56,37,56
6692,0,Gyarados,33,Water,Flying,117,117,99,69,56,82,70
6692,1,Gyarados,33,Water,Flying,117,117,99,69,56,82,70
6693,0,Gyarados,51,Water,Flying,176,176,150,103,84,125,105
6693,1,Gyarados,51,Water,Flying,176,176,150,103,84,125,105
6693,2,Octillery,51,Water,None,155,155,130,99,130,99,69
6694,0,Barboach,24,Water,Ground,66,66,36,34,35,33,42
6694,1,Barboach,25,Water,Ground,69,69,38,35,37,34,44
6694,2,Barboach,25,Water,Ground,69,69,38,35,37,34,44
6694,3,Gyarados,26,Water,Flying,94,94,79,55,45,66,56
6695,0,Whiscash,33,Water,Ground,127,127,68,65,67,63,56
6696,0,Magikarp,14,Water,None,34,34,12,25,14,15,32
6696,1,Goldeen,16,Water,None,46,46,32,29,21,26,30
6696,2,Magikarp,14,Water,None,34,34,12,25,14,15,32
6697,0,Gyarados,27,Water,Flying,98,98,82,57,47,68,58
6698,0,Shellder,44,Water,None,96,96,78,108,60,42,56
6699,0,Gyarados,40,Water,Flying,140,140,119,82,67,99,84
6699,1,Gyarados,37,Water,Flying,130,130,110,76,62,92,78
6699,2,Gyarados,37,Water,Flying,130,130,110,76,62,92,78
6700,0,Remoraid,28,Water,None,67,67,51,34,51,34,51
6700,1,Remoraid,28,Water,None,67,67,51,34,51,34,51
6701,0,Lanturn,44,Water,Electric,179,179,71,71,87,87,79
6701,1,Mantine,40,Water,Flying,116,116,51,75,83,131,75
6702,0,Poliwag,8,Water,None,27,27,15,14,14,14,22
6702,1,Poliwag,8,Water,None,27,27,15,14,14,14,22
6703,0,Shellder,33,Water,None,74,74,59,82,46,33,43
6703,1,Octillery,37,Water,None,115,115,96,73,96,73,51
6703,2,Cloyster,37,Water,Ice,97,97,88,151,81,51,70
6703,3,Remoraid,33,Water,None,77,77,59,39,59,39,59
6704,0,Magikarp,5,Water,None,18,18,7,12,8,8,14
6704,1,Magikarp,5,Water,None,18,18,7,12,8,8,14
6704,2,Magikarp,15,Water,None,36,36,13,26,14,16,34
6704,3,Magikarp,5,Water,None,18,18,7,12,8,8,14
6705,0,Goldeen,39,Water,None,98,98,71,65,46,58,68
6705,1,Goldeen,39,Water,None,98,98,71,65,46,58,68
6705,2,Qwilfish,35,Water,Poison,103,103,84,70,56,56,77
6706,0,Seaking,40,Water,None,128,128,93,71,71,83,73
6706,1,Seaking,43,Water,None,137,137,99,76,76,89,78
6706,2,Qwilfish,38,Water,Poison,111,111,90,75,60,60,83
6707,0,Seaking,43,Water,None,137,137,99,76,76,89,78
6707,1,Seaking,47,Water,None,149,149,108,83,83,97,85
6707,2,Qwilfish,41,Water,Poison,119,119,97,81,64,64,89
6707,3,Krabby,39,Water,None,86,86,100,89,38,38,58
6708,0,Seaking,48,Water,None,152,152,110,84,84,99,87
6708,1,Seaking,52,Water,None,163,163,119,91,91,106,94
6708,2,Qwilfish,49,Water,Poison,140,140,115,96,76,76,105
6708,3,Kingler,51,Water,None,135,135,155,140,74,74,99
6709,0,Magikarp,18,Water,None,41,41,15,31,16,18,40
6709,1,Magikarp,18,Water,None,41,41,15,31,16,18,40
6709,2,Magikarp,18,Water,None,41,41,15,31,16,18,40
6710,0,Magikarp,18,Water,None,41,41,15,31,16,18,40
6710,1,Magikarp,18,Water,None,41,41,15,31,16,18,40
6710,2,Magikarp,18,Water,None,41,41,15,31,16,18,40
6710,3,Magikarp,18,Water,None,41,41,15,31,16,18,40
6711,0,Magikarp,18,Water,None,41,41,15,31,16,18,40
6711,1,Magikarp,18,Water,None,41,41,15,31,16,18,40
6711,2,Magikarp,18,Water,None,41,41,15,31,16,18,40
6711,3,Magikarp,18,Water,None,41,41,15,31,16,18,40
6711,4,Magikarp,18,Water,None,41,41,15,31,16,18,40
6712,0,Magikarp,18,Water,None,41,41,15,31,16,18,40
6712,1,Magikarp,18,Water,None,41,41,15,31,16,18,40
6712,2,Magikarp,18,Water,None,41,41,15,31,16,18,40
6712,3,Magikarp,18,Water,None,41,41,15,31,16,18,40
6712,4,Magikarp,18,Water,None,41,41,15,31,16,18,40
6712,5,Magikarp,18,Water,None,41,41,15,31,16,18,40
6713,0,Seadra,42,Water,None,113,113,74,99,99,57,91
6714,0,Remoraid,36,Water,None,84,84,64,43,64,43,64
6714,1,Octillery,42,Water,None,130,130,108,83,108,83,57
6715,0,Magikarp,10,Water,None,27,27,10,19,11,12,24
6715,1,Magikarp,15,Water,None,36,36,13,26,14,16,34
6715,2,Gyarados,20,Water,Flying,75,75,62,43,36,52,44
6716,0,Corsola,32,Water,Rock,88,88,51,70,58,70,38
6716,1,Corsola,34,Water,Rock,93,93,54,75,61,75,41
6716,2,Corsola,36,Water,Rock,98,98,57,79,64,79,43
6716,3,Corsola,38,Water,Rock,103,103,60,83,68,83,45
6717,0,Goldeen,10,Water,None,32,32,22,20,15,18,21
6718,0,Seaking,40,Water,None,128,128,93,71,71,83,73
6719,0,Qwilfish,45,Water,Poison,129,129,106,88,70,70,97
6719,1,Seaking,42,Water,None,134,134,97,74,74,87,77
6720,0,Qwilfish,53,Water,Poison,150,150,124,103,82,82,114
6720,1,Seaking,56,Water,None,175,175,128,97,97,114,101
6721,0,Magikarp,22,Water,None,48,48,17,37,19,21,48
6721,1,Magikarp,22,Water,None,48,48,17,37,19,21,48
6721,2,Magikarp,22,Water,None,48,48,17,37,19,21,48
6721,3,Magikarp,22,Water,None,48,48,17,37,19,21,48
6722,0,Qwilfish,30,Water,Poison,89,89,72,60,48,48,66
6722,1,Qwilfish,30,Water,Poison,89,89,72,60,48,48,66
6722,2,Seaking,34,Water,None,110,110,79,61,61,71,63
6723,0,Quagsire,43,Water,Ground,150,150,93,93,76,76,50
6723,1,Qwilfish,38,Water,Poison,111,111,90,75,60,60,83
6723,2,Tentacruel,38,Water,Poison,122,122,71,68,79,109,94
6724,0,Qwilfish,19,Water,Poison,60,60,47,40,32,32,44
6725,0,Qwilfish,33,Water,Poison,97,97,79,66,53,53,72
6726,0,Goldeen,30,Water,None,77,77,56,51,36,45,53
6726,1,Goldeen,30,Water,None,77,77,56,51,36,45,53
6726,2,Qwilfish,38,Water,Poison,111,111,90,75,60,60,83
6727,0,Seaking,41,Water,None,131,131,95,73,73,85,75
6727,1,Seaking,50,Water,None,158,158,115,88,88,103,91
6727,2,Qwilfish,53,Water,Poison,150,150,124,103,82,82,114
6728,0,Goldeen,26,Water,None,68,68,49,45,32,40,47
6728,1,Goldeen,26,Water,None,68,68,49,45,32,40,47
6728,2,Seaking,29,Water,None,95,95,68,53,53,61,54
6729,0,Goldeen,32,Water,None,82,82,59,54,38,48,56
6729,1,Goldeen,32,Water,None,82,82,59,54,38,48,56
6729,2,Seaking,36,Water,None,116,116,84,64,64,75,66
6730,0,Goldeen,32,Water,None,82,82,59,54,38,48,56
6730,1,Seaking,36,Water,None,116,116,84,64,64,75,66
6730,2,Seaking,40,Water,None,128,128,93,71,71,83,73
6731,0,Seaking,42,Water,None,134,134,97,74,74,87,77
6731,1,Seaking,46,Water,None,146,146,106,81,81,95,84
6731,2,Seaking,63,Water,None,196,196,143,109,109,128,113
6732,0,Basculin,16,Water,None,54,54,40,31,36,28,42
6732,1,Basculin,16,Water,None,54,54,40,31,36,28,42
6732,2,Basculin,16,Water,None,54,54,40,31,36,28,42
6732,3,Basculin,16,Water,None,54,54,40,31,36,28,42
6733,0,Basculin,34,Water,None,103,103,79,61,71,54,83
6733,1,Basculin,34,Water,None,103,103,79,61,71,54,83
6734,0,Basculin,34,Water,None,103,103,79,61,71,54,83
6734,1,Stunfisk,34,Ground,Electric,130,130,62,74,72,84,39
6735,0,Finneon,62,Water,None,155,155,88,96,88,102,109
6735,1,Gorebyss,62,Water,None,162,162,131,157,168,120,91
6735,2,Huntail,62,Water,None,162,162,156,157,143,120,91
6735,3,Lumineon,62,Water,None,179,179,112,121,112,133,140
6736,0,Basculin,18,Water,None,59,59,44,34,40,31,46
6736,1,Basculin,18,Water,None,59,59,44,34,40,31,46
6737,0,Tentacool,63,Water,Poison,146,146,78,71,90,153,115
6737,1,Tentacruel,63,Water,Poison,196,196,115,109,128,178,153
6737,2,Qwilfish,63,Water,Poison,177,177,147,122,96,96,134
6738,0,Basculin,34,Water,None,103,103,79,61,71,54,83
6738,1,Basculin,34,Water,None,103,103,79,61,71,54,83
6739,0,Magikarp,60,Water,None,115,115,38,92,44,50,122
6739,1,Magikarp,60,Water,None,115,115,38,92,44,50,122
6739,2,Magikarp,60,Water,None,115,115,38,92,44,50,122
6739,3,Magikarp,60,Water,None,115,115,38,92,44,50,122
6739,4,Magikarp,60,Water,None,115,115,38,92,44,50,122
6739,5,Magikarp,60,Water,None,115,115,38,92,44,50,122
6740,0,Feebas,63,Water,None,120,120,46,52,40,96,128
6740,1,Remoraid,63,Water,None,139,139,109,71,109,71,109
6740,2,Magikarp,63,Water,None,120,120,40,96,46,52,128
6741,0,Frillish,34,Water,Ghost,93,93,44,51,61,75,44
6741,1,Frillish,34,Water,Ghost,93,93,44,51,61,75,44
6742,0,Barboach,62,Water,Ground,156,156,86,80,84,78,101
6742,1,Corphish,62,Water,None,147,147,126,107,89,70,70
6742,2,Carvanha,62,Water,Dark,150,150,138,52,107,52,107
6742,3,Whiscash,62,Water,Ground,230,230,124,117,121,115,101
6743,0,Krabby,64,Water,None,135,135,162,143,60,60,92
6743,1,Octillery,64,Water,None,193,193,162,124,162,124,85
6744,0,Psyduck,16,Water,None,47,47,27,26,31,26,28
6744,1,Basculin,16,Water,None,54,54,40,31,36,28,42
6745,0,Poliwhirl,60,Water,None,169,169,104,104,86,86,134
6745,1,Whiscash,60,Water,Ground,223,223,120,114,117,111,98
6745,2,Politoed,60,Water,None,199,199,116,116,134,146,110
6746,0,Slowpoke,61,Water,Psychic,202,202,106,106,75,75,45
6746,1,Goldeen,61,Water,None,147,147,108,100,69,87,103
6746,2,Seaking,61,Water,None,190,190,139,106,106,124,109
6747,0,Krabby,64,Water,None,135,135,162,143,60,60,92
6747,1,Qwilfish,64,Water,Poison,180,180,149,124,98,98,136
6747,2,Kingler,64,Water,None,167,167,194,175,92,92,124
6748,0,Basculin,39,Water,None,117,117,90,69,81,61,95
6748,1,Staryu,39,Water,None,86,86,54,61,73,61,85
6749,0,Basculin,42,Water,None,125,125,97,74,87,66,102
6750,0,Finneon,59,Water,None,148,148,84,92,84,98,104
6750,1,Gorebyss,59,Water,None,155,155,125,150,160,114,87
6750,2,Huntail,59,Water,None,155,155,148,150,137,114,87
6750,3,Lumineon,59,Water,None,171,171,107,115,107,127,133
6751,0,Corphish,60,Water,None,143,143,122,104,86,68,68
6751,1,Poliwag,60,Water,None,139,139,86,74,74,74,134
6751,2,Stunfisk,60,Ground,Electric,222,222,105,127,123,145,65
6752,0,Basculin,17,Water,None,56,56,42,33,38,29,44
6753,0,Alomomola,40,Water,None,196,196,79,83,51,55,71
6754,0,Frillish,44,Water,Ghost,118,118,56,64,78,95,56
6754,1,Frillish,44,Water,Ghost,118,118,56,64,78,95,56
6754,2,Frillish,44,Water,Ghost,118,118,56,64,78,95,56
6755,0,Vaporeon,40,Water,None,168,168,71,67,107,95,71
6756,0,Feebas,64,Water,None,122,122,47,53,40,98,130
6756,1,Finneon,64,Water,None,159,159,90,99,90,106,112
6756,2,Lumineon,64,Water,None,185,185,116,125,116,138,144
6757,0,Magikarp,58,Water,None,112,112,37,89,43,49,118
6757,1,Magikarp,58,Water,None,112,112,37,89,43,49,118
6757,2,Magikarp,58,Water,None,112,112,37,89,43,49,118
6757,3,Magikarp,58,Water,None,112,112,37,89,43,49,118
6757,4,Magikarp,58,Water,None,112,112,37,89,43,49,118
6757,5,Magikarp,58,Water,None,112,112,37,89,43,49,118
6758,0,Barboach,60,Water,Ground,151,151,84,78,81,75,98
6758,1,Whiscash,60,Water,Ground,223,223,120,114,117,111,98
6758,2,Stunfisk,60,Ground,Electric,222,222,105,127,123,145,65
6759,0,Staryu,38,Water,None,84,84,52,60,71,60,83
6759,1,Buizel,38,Water,None,103,103,68,45,64,41,83
6760,0,Golduck,40,Water,None,128,128,85,81,95,83,87
6761,0,Clauncher,27,Water,None,73,73,43,48,46,48,38
6761,1,Carvanha,29,Water,Dark,75,75,67,27,53,27,53
6762,0,Basculin,38,Water,None,114,114,88,68,79,60,93
6762,1,Basculin,38,Water,None,114,114,88,68,79,60,93
6763,0,Magikarp,24,Water,None,52,52,18,40,20,23,52
6763,1,Magikarp,24,Water,None,52,52,18,40,20,23,52
6763,2,Magikarp,24,Water,None,52,52,18,40,20,23,52
6763,3,Magikarp,24,Water,None,52,52,18,40,20,23,52
6763,4,Magikarp,24,Water,None,52,52,18,40,20,23,52
6763,5,Magikarp,24,Water,None,52,52,18,40,20,23,52
6764,0,Whiscash,40,Water,Ground,152,152,81,77,80,76,67
6765,0,Shellder,20,Water,None,49,49,38,52,30,22,28
6765,1,Staryu,20,Water,None,49,49,30,34,40,34,46
6766,0,Poliwhirl,37,Water,None,108,108,66,66,55,55,84
6766,1,Poliwhirl,39,Water,None,113,113,69,69,58,58,89
6767,0,Tentacool,19,Water,Poison,51,51,27,25,30,49,38
6767,1,Tentacool,19,Water,Poison,51,51,27,25,30,49,38
6767,2,Tentacool,19,Water,Poison,51,51,27,25,30,49,38
6768,0,Magikarp,14,Water,None,34,34,12,25,14,15,32
6768,1,Magikarp,16,Water,None,38,38,13,28,15,17,36
6769,0,Carvanha,26,Water,Dark,68,68,61,24,48,24,48
6769,1,Gyarados,26,Water,Flying,94,94,79,55,45,66,56
6770,0,Tentacool,27,Water,Poison,68,68,36,33,41,68,52
6771,0,Corphish,21,Water,None,56,56,46,39,33,27,27
6771,1,Wailmer,21,Water,None,93,93,41,27,41,27,37
6772,0,Tentacool,14,Water,Poison,40,40,21,19,24,38,29
6772,1,Wailmer,16,Water,None,73,73,33,21,33,21,29
6773,0,Magikarp,10,Water,None,27,27,10,19,11,12,24
6773,1,Tentacool,12,Water,Poison,35,35,18,17,21,33,26
6774,0,Magikarp,12,Water,None,31,31,11,22,12,14,28
6774,1,Tentacool,14,Water,Poison,40,40,21,19,24,38,29
6775,0,Tentacool,26,Water,Poison,66,66,35,32,40,66,50
6775,1,Gyarados,28,Water,Flying,101,101,85,59,48,71,60
6776,0,Tentacruel,37,Water,Poison,119,119,70,66,77,107,92
6776,1,Whiscash,38,Water,Ground,145,145,77,74,76,72,64
6776,2,Gyarados,39,Water,Flying,137,137,116,80,65,97,82
6777,0,Tentacruel,46,Water,Poison,146,146,85,81,95,131,113
6777,1,Octillery,47,Water,None,144,144,120,92,120,92,64
6777,2,Whiscash,47,Water,Ground,177,177,95,90,93,88,78
6777,3,Gyarados,48,Water,Flying,166,166,142,98,79,118,100
6778,0,Carvanha,27,Water,Dark,71,71,63,25,49,25,49
6778,1,Carvanha,27,Water,Dark,71,71,63,25,49,25,49
6778,2,Feebas,27,Water,None,57,57,22,25,20,44,57
6779,0,Crawdaunt,34,Water,Dark,99,99,98,75,78,54,54
6779,1,Gyarados,34,Water,Flying,120,120,102,70,58,85,72
6780,0,Whiscash,36,Water,Ground,138,138,74,70,72,69,61
6781,0,Lanturn,39,Water,Electric,160,160,64,64,78,78,71
6782,0,Tentacruel,39,Water,Poison,125,125,73,69,81,112,97
6783,0,Magikarp,7,Water,None,22,22,8,15,9,10,18
6783,1,Magikarp,7,Water,None,22,22,8,15,9,10,18
6783,2,Magikarp,7,Water,None,22,22,8,15,9,10,18
6784,0,Luvdisc,37,Water,None,92,92,40,59,47,66,90
6784,1,Relicanth,37,Water,Rock,134,134,84,114,51,66,59
6785,0,Tentacool,13,Water,Poison,38,38,20,18,22,35,27
6786,0,Gyarados,23,Water,Flying,84,84,70,49,40,59,50
6787,0,Seadra,39,Water,None,105,105,69,93,93,54,85
6788,0,Wailmer,37,Water,None,156,156,70,44,70,44,62
6788,1,Sharpedo,37,Water,Dark,112,112,107,47,88,47,88
6789,0,Gyarados,36,Water,Flying,127,127,107,74,61,89,76
6789,1,Gyarados,36,Water,Flying,127,127,107,74,61,89,76
6789,2,Gyarados,36,Water,Flying,127,127,107,74,61,89,76
6790,0,Sharpedo,37,Water,Dark,112,112,107,47,88,47,88
6790,1,Whiscash,37,Water,Ground,141,141,76,72,74,70,62
6791,0,Seaking,36,Water,None,116,116,84,64,64,75,66
6792,0,Carvanha,17,Water,Dark,48,48,41,17,33,17,33
6793,0,Wailmer,37,Water,None,156,156,70,44,70,44,62
6793,1,Seadra,37,Water,None,101,101,66,88,88,51,81
6794,0,Magikarp,16,Water,None,38,38,13,28,15,17,36
6794,1,Magikarp,17,Water,None,39,39,14,29,16,17,38
6795,0,Barboach,16,Water,Ground,47,47,26,24,25,23,29
6795,1,Goldeen,17,Water,None,48,48,33,31,23,28,32
6796,0,Tentacool,17,Water,Poison,46,46,24,23,28,45,34
6797,0,Poliwag,17,Water,None,46,46,28,24,24,24,41
6798,0,Feebas,30,Water,None,62,62,24,27,21,48,63
6798,1,Gyarados,31,Water,Flying,111,111,93,65,53,78,66
6799,0,Chinchou,23,Water,Electric,75,75,30,30,39,39,44
6800,0,Staryu,23,Water,None,55,55,33,38,45,38,52
6800,1,Gyarados,23,Water,Flying,84,84,70,49,40,59,50
6801,0,Dragonair,18,Dragon,None,56,56,41,34,36,36,36
6801,1,Slowbro,16,Water,Psychic,62,62,34,45,42,36,20
6801,2,Clefable,16,Fairy,None,62,62,33,34,41,39,29
6801,3,Tentacool,16,Water,Poison,44,44,23,21,26,42,33
6801,4,Raticate,18,Normal,None,54,54,40,33,29,36,46
6801,5,Golduck,16,Water,None,57,57,37,35,41,36,37
6802,0,Dragonair,20,Dragon,None,61,61,45,38,40,40,40
6802,1,Kangaskhan,15,Normal,None,61,61,38,34,22,34,37
6802,2,Golem,15,Rock,Ground,54,54,46,49,26,29,23
6802,3,Alakazam,20,Psychic,None,59,59,32,30,66,50,60
6802,4,Machamp,15,Fighting,None,57,57,49,34,29,35,26
6802,5,Starmie,15,Water,Psychic,48,48,32,35,40,35,44
6803,0,Squirtle,50,Water,None,122,122,71,88,73,87,66
6803,1,Poliwag,50,Water,None,118,118,73,63,63,63,113
6803,2,Magikarp,50,Water,None,98,98,33,78,38,43,103
6803,3,Wartortle,50,Water,None,137,137,86,103,88,103,81
6803,4,Seaking,50,Water,None,158,158,115,88,88,103,91
6803,5,Tentacool,50,Water,Poison,118,118,63,58,73,123,93
6804,0,Wartortle,50,Water,None,137,137,86,103,88,103,81
6804,1,Poliwhirl,50,Water,None,143,143,88,88,73,73,113
6804,2,Diglett,50,Ground,None,88,88,78,48,58,68,118
6804,3,Cloyster,50,Water,Ice,128,128,118,203,108,68,93
6804,4,Seaking,50,Water,None,158,158,115,88,88,103,91
6804,5,Eevee,50,Normal,None,133,133,78,73,68,88,78
6805,0,Gyarados,100,Water,Flying,336,336,291,199,161,241,203
